time,kinetic_energy,potential_energy,total_energy
233.900000,600.925224,1729.441028,2330.366252,0.000000
233.910000,597.570523,1729.895626,2327.466149,0.000000
233.920000,590.994523,1730.643710,2321.638233,0.000000
233.930000,586.854608,1731.154713,2318.009321,0.000000
233.940000,584.754581,1731.395926,2316.150507,0.000000
233.950000,581.358940,1732.649924,2314.008864,0.000000
233.960000,575.890767,1734.002719,2309.893486,0.000000
233.970000,575.536018,1735.181866,2310.717885,0.000000
233.980000,575.868040,1736.147141,2312.015181,0.000000
233.990000,573.992228,1736.995938,2310.988166,0.000000
234.000000,574.014010,1738.520238,2312.534248,0.000000
234.010000,570.924346,1740.215291,2311.139636,0.000000
234.020000,565.720859,1742.552972,2308.273831,0.000000
234.030000,564.965954,1745.041826,2310.007780,0.000000
234.040000,563.671462,1747.583598,2311.255060,0.000000
234.050000,559.411498,1750.552647,2309.964144,0.000000
234.060000,554.700547,1752.889306,2307.589852,0.000000
234.070000,555.474638,1754.443817,2309.918456,0.000000
234.080000,554.040352,1754.867409,2308.907761,0.000000
234.090000,550.630522,1753.950478,2304.580999,0.000000
234.100000,555.100539,1751.051955,2306.152495,0.000000
234.110000,557.191294,1747.887757,2305.079051,0.000000
234.120000,558.272660,1744.489205,2302.761865,0.000000
234.130000,562.019899,1740.737727,2302.757626,0.000000
234.140000,569.030033,1737.112243,2306.142277,0.000000
234.150000,575.642341,1733.694404,2309.336745,0.000000
234.160000,574.807822,1731.080348,2305.888170,0.000000
234.170000,568.578237,1728.336427,2296.914664,0.000000
234.180000,564.303553,1726.444085,2290.747638,0.000000
234.190000,568.415429,1724.576259,2292.991688,0.000000
234.200000,575.217802,1722.384703,2297.602505,0.000000
234.210000,574.324665,1720.978810,2295.303475,0.000000
234.220000,572.976774,1720.574517,2293.551291,0.000000
234.230000,572.373498,1720.347204,2292.720701,0.000000
234.240000,570.152850,1720.826188,2290.979037,0.000000
234.250000,564.554028,1722.220907,2286.774935,0.000000
234.260000,561.239279,1723.495896,2284.735176,0.000000
234.270000,561.948759,1725.055424,2287.004183,0.000000
234.280000,560.113943,1726.336751,2286.450694,0.000000
234.290000,556.115883,1727.740666,2283.856549,0.000000
234.300000,561.211595,1728.869433,2290.081028,0.000000
234.310000,564.264263,1729.756698,2294.020960,0.000000
234.320000,562.913050,1730.698937,2293.611987,0.000000
234.330000,561.303647,1731.313004,2292.616651,0.000000
234.340000,556.730176,1732.262707,2288.992884,0.000000
234.350000,553.038386,1733.260195,2286.298580,0.000000
234.360000,546.964523,1735.055400,2282.019923,0.000000
234.370000,546.358828,1736.454028,2282.812855,0.000000
234.380000,546.165281,1737.351886,2283.517167,0.000000
234.390000,543.914070,1739.028842,2282.942912,0.000000
234.400000,538.617859,1740.367929,2278.985788,0.000000
234.410000,536.826558,1740.935525,2277.762083,0.000000
234.420000,539.177016,1741.276617,2280.453633,0.000000
234.430000,539.577190,1740.679150,2280.256340,0.000000
234.440000,540.276907,1740.073361,2280.350268,0.000000
234.450000,542.631656,1740.216312,2282.847968,0.000000
234.460000,543.984070,1740.706411,2284.690481,0.000000
234.470000,542.686022,1740.920124,2283.606147,0.000000
234.480000,544.872864,1740.506310,2285.379174,0.000000
234.490000,548.558367,1739.814739,2288.373106,0.000000
234.500000,549.266065,1738.298283,2287.564349,0.000000
234.510000,553.808695,1736.164976,2289.973671,0.000000
234.520000,560.031804,1733.914549,2293.946353,0.000000
234.530000,561.908842,1732.108352,2294.017193,0.000000
234.540000,563.763193,1731.027432,2294.790625,0.000000
234.550000,565.728410,1729.639611,2295.368021,0.000000
234.560000,566.147547,1729.244256,2295.391803,0.000000
234.570000,562.979445,1729.843067,2292.822513,0.000000
234.580000,557.905558,1730.312668,2288.218226,0.000000
234.590000,554.078560,1730.802153,2284.880713,0.000000
234.600000,554.243227,1730.896224,2285.139451,0.000000
234.610000,554.838370,1731.512420,2286.350790,0.000000
234.620000,556.216593,1732.415506,2288.632099,0.000000
234.630000,560.236240,1733.611997,2293.848236,0.000000
234.640000,558.930720,1733.600241,2292.530960,0.000000
234.650000,555.454604,1733.319614,2288.774218,0.000000
234.660000,553.752170,1733.018483,2286.770653,0.000000
234.670000,549.326679,1732.316558,2281.643238,0.000000
234.680000,549.406455,1730.313747,2279.720201,0.000000
234.690000,552.699783,1728.687985,2281.387767,0.000000
234.700000,555.795437,1727.681474,2283.476911,0.000000
234.710000,563.104709,1727.120107,2290.224816,0.000000
234.720000,564.033374,1727.237002,2291.270376,0.000000
234.730000,562.943162,1726.905046,2289.848208,0.000000
234.740000,567.574662,1726.632415,2294.207077,0.000000
234.750000,565.687927,1727.015951,2292.703879,0.000000
234.760000,560.241883,1727.812178,2288.054061,0.000000
234.770000,557.698294,1728.466971,2286.165265,0.000000
234.780000,554.579661,1729.078143,2283.657803,0.000000
234.790000,549.890799,1730.451848,2280.342647,0.000000
234.800000,546.913677,1731.703746,2278.617423,0.000000
234.810000,545.755340,1732.903637,2278.658976,0.000000
234.820000,541.187791,1734.152771,2275.340562,0.000000
234.830000,541.501864,1734.599815,2276.101680,0.000000
234.840000,548.698397,1733.992289,2282.690686,0.000000
234.850000,547.542104,1733.312004,2280.854108,0.000000
234.860000,543.317998,1732.563236,2275.881233,0.000000
234.870000,537.614524,1731.901498,2269.516022,0.000000
234.880000,533.093958,1730.709279,2263.803237,0.000000
234.890000,532.545859,1729.645205,2262.191064,0.000000
234.900000,537.630130,1727.973322,2265.603452,0.000000
234.910000,544.993757,1725.894143,2270.887899,0.000000
234.920000,548.242539,1723.850053,2272.092592,0.000000
234.930000,553.054568,1723.144595,2276.199163,0.000000
234.940000,552.200785,1722.859359,2275.060144,0.000000
234.950000,548.845964,1723.309896,2272.155860,0.000000
234.960000,546.708478,1723.560996,2270.269474,0.000000
234.970000,544.046845,1723.668005,2267.714850,0.000000
234.980000,545.416341,1724.179695,2269.596036,0.000000
234.990000,546.002957,1724.490244,2270.493201,0.000000
235.000000,551.969134,1724.383429,2276.352563,0.000000
235.010000,561.728016,1724.071248,2285.799265,0.000000
235.020000,565.895879,1724.114787,2290.010666,0.000000
235.030000,572.872615,1724.452912,2297.325527,0.000000
235.040000,575.742089,1725.071481,2300.813569,0.000000
235.050000,572.620465,1726.083453,2298.703917,0.000000
235.060000,569.454821,1726.308094,2295.762915,0.000000
235.070000,563.171502,1727.217673,2290.389174,0.000000
235.080000,558.195463,1728.879862,2287.075325,0.000000
235.090000,557.787459,1730.632134,2288.419593,0.000000
235.100000,553.294441,1732.322983,2285.617424,0.000000
235.110000,544.851935,1734.790748,2279.642683,0.000000
235.120000,541.602513,1737.349316,2278.951829,0.000000
235.130000,541.803700,1740.138468,2281.942169,0.000000
235.140000,542.285548,1742.514402,2284.799951,0.000000
235.150000,542.429626,1743.925968,2286.355594,0.000000
235.160000,543.108007,1744.372647,2287.480653,0.000000
235.170000,544.448034,1743.556380,2288.004414,0.000000
235.180000,547.618326,1742.511439,2290.129765,0.000000
235.190000,552.045855,1741.768062,2293.813917,0.000000
235.200000,557.894864,1741.458052,2299.352916,0.000000
235.210000,568.724975,1740.980324,2309.705299,0.000000
235.220000,573.933713,1741.034260,2314.967973,0.000000
235.230000,570.866542,1741.678454,2312.544996,0.000000
235.240000,566.788207,1742.560247,2309.348454,0.000000
235.250000,562.468762,1744.058630,2306.527392,0.000000
235.260000,558.816240,1746.635808,2305.452048,0.000000
235.270000,552.235234,1749.172863,2301.408097,0.000000
235.280000,550.966037,1751.748161,2302.714199,0.000000
235.290000,554.426692,1754.006638,2308.433330,0.000000
235.300000,556.513074,1756.446768,2312.959842,0.000000
235.310000,561.583951,1758.227444,2319.811395,0.000000
235.320000,565.667094,1760.169492,2325.836586,0.000000
235.330000,565.490100,1761.997477,2327.487578,0.000000
235.340000,561.568592,1764.104193,2325.672785,0.000000
235.350000,554.531519,1765.931140,2320.462659,0.000000
235.360000,548.448077,1767.453905,2315.901982,0.000000
235.370000,541.837049,1767.879244,2309.716293,0.000000
235.380000,536.178920,1766.643815,2302.822734,0.000000
235.390000,539.734254,1764.075600,2303.809854,0.000000
235.400000,548.816386,1760.604053,2309.420439,0.000000
235.410000,552.016527,1756.087976,2308.104503,0.000000
235.420000,557.439745,1751.486472,2308.926217,0.000000
235.430000,566.602885,1746.666719,2313.269604,0.000000
235.440000,571.339160,1741.958156,2313.297315,0.000000
235.450000,578.641219,1737.436458,2316.077677,0.000000
235.460000,588.585096,1733.483188,2322.068285,0.000000
235.470000,591.722663,1730.124437,2321.847100,0.000000
235.480000,589.708081,1727.308619,2317.016700,0.000000
235.490000,589.226971,1725.720976,2314.947947,0.000000
235.500000,594.001781,1724.454103,2318.455884,0.000000
235.510000,595.415160,1723.771860,2319.187020,0.000000
235.520000,594.395537,1723.245245,2317.640782,0.000000
235.530000,597.573612,1722.609337,2320.182949,0.000000
235.540000,598.708264,1722.376654,2321.084918,0.000000
235.550000,593.808898,1723.418234,2317.227132,0.000000
235.560000,587.353818,1724.944682,2312.298500,0.000000
235.570000,581.410066,1727.517361,2308.927427,0.000000
235.580000,576.867327,1731.406768,2308.274095,0.000000
235.590000,570.850284,1736.358498,2307.208782,0.000000
235.600000,560.934914,1740.722013,2301.656927,0.000000
235.610000,553.946362,1744.194794,2298.141155,0.000000
235.620000,553.695207,1747.459961,2301.155168,0.000000
235.630000,552.445411,1749.956317,2302.401728,0.000000
235.640000,545.415044,1751.924476,2297.339520,0.000000
235.650000,536.193015,1753.970065,2290.163080,0.000000
235.660000,530.890606,1755.542435,2286.433041,0.000000
235.670000,531.165561,1755.746003,2286.911564,0.000000
235.680000,534.724112,1755.218640,2289.942752,0.000000
235.690000,530.289384,1754.830523,2285.119907,0.000000
235.700000,522.737310,1754.558470,2277.295780,0.000000
235.710000,526.819991,1752.792846,2279.612838,0.000000
235.720000,535.562570,1749.881125,2285.443695,0.000000
235.730000,540.179011,1746.789681,2286.968693,0.000000
235.740000,540.308313,1743.737240,2284.045553,0.000000
235.750000,542.857855,1740.790688,2283.648542,0.000000
235.760000,544.607188,1739.170168,2283.777356,0.000000
235.770000,542.693438,1737.986975,2280.680413,0.000000
235.780000,537.198580,1737.798899,2274.997479,0.000000
235.790000,533.439798,1737.986400,2271.426198,0.000000
235.800000,529.204654,1738.441517,2267.646171,0.000000
235.810000,526.078905,1738.970712,2265.049618,0.000000
235.820000,522.828567,1739.751725,2262.580292,0.000000
235.830000,524.124977,1740.851648,2264.976625,0.000000
235.840000,525.862749,1742.093328,2267.956077,0.000000
235.850000,524.565958,1742.331193,2266.897152,0.000000
235.860000,527.296327,1741.996703,2269.293030,0.000000
235.870000,529.567146,1741.330822,2270.897968,0.000000
235.880000,535.832499,1739.733801,2275.566299,0.000000
235.890000,541.685116,1737.874964,2279.560080,0.000000
235.900000,546.014733,1736.115939,2282.130672,0.000000
235.910000,552.582410,1733.976902,2286.559312,0.000000
235.920000,558.356820,1732.261078,2290.617899,0.000000
235.930000,565.334356,1730.375048,2295.709404,0.000000
235.940000,567.358753,1728.207712,2295.566465,0.000000
235.950000,564.681791,1726.525615,2291.207406,0.000000
235.960000,564.561236,1725.169043,2289.730280,0.000000
235.970000,570.400762,1724.349114,2294.749876,0.000000
235.980000,574.665159,1723.922451,2298.587610,0.000000
235.990000,575.317692,1723.482528,2298.800219,0.000000
236.000000,574.949784,1723.966242,2298.916026,0.000000
236.010000,573.844239,1725.433312,2299.277551,0.000000
236.020000,566.819759,1727.512700,2294.332459,0.000000
236.030000,554.556887,1729.559939,2284.116826,0.000000
236.040000,551.886429,1731.298244,2283.184673,0.000000
236.050000,553.744161,1733.255923,2287.000085,0.000000
236.060000,554.831702,1735.363480,2290.195182,0.000000
236.070000,556.074865,1736.991641,2293.066506,0.000000
236.080000,552.344101,1738.678056,2291.022157,0.000000
236.090000,550.961844,1740.340981,2291.302825,0.000000
236.100000,549.114062,1741.311050,2290.425111,0.000000
236.110000,547.217883,1741.142784,2288.360667,0.000000
236.120000,554.375380,1740.473963,2294.849343,0.000000
236.130000,560.434217,1740.342378,2300.776595,0.000000
236.140000,559.724346,1740.639288,2300.363634,0.000000
236.150000,561.628514,1740.841317,2302.469831,0.000000
236.160000,554.668642,1741.553740,2296.222382,0.000000
236.170000,546.637843,1742.234214,2288.872057,0.000000
236.180000,544.911591,1743.214337,2288.125928,0.000000
236.190000,546.246144,1743.537678,2289.783822,0.000000
236.200000,550.993932,1743.175111,2294.169043,0.000000
236.210000,549.538008,1742.496912,2292.034919,0.000000
236.220000,548.191047,1741.254972,2289.446020,0.000000
236.230000,552.814257,1739.812762,2292.627019,0.000000
236.240000,553.659659,1738.453849,2292.113509,0.000000
236.250000,551.145120,1737.689438,2288.834558,0.000000
236.260000,550.829424,1737.227337,2288.056761,0.000000
236.270000,551.799265,1737.158323,2288.957588,0.000000
236.280000,556.912881,1736.857499,2293.770380,0.000000
236.290000,561.675553,1735.900817,2297.576369,0.000000
236.300000,564.763803,1735.287533,2300.051337,0.000000
236.310000,558.177747,1736.218582,2294.396328,0.000000
236.320000,545.770053,1737.700769,2283.470822,0.000000
236.330000,542.535479,1738.646299,2281.181778,0.000000
236.340000,544.445158,1739.598303,2284.043461,0.000000
236.350000,547.606293,1740.163750,2287.770043,0.000000
236.360000,554.051397,1740.030540,2294.081937,0.000000
236.370000,553.617242,1739.663070,2293.280312,0.000000
236.380000,551.919722,1739.575908,2291.495629,0.000000
236.390000,548.547687,1739.767833,2288.315520,0.000000
236.400000,542.219167,1739.965385,2282.184552,0.000000
236.410000,540.244574,1739.791362,2280.035936,0.000000
236.420000,541.903408,1739.308514,2281.211922,0.000000
236.430000,546.269618,1738.549458,2284.819076,0.000000
236.440000,545.367201,1737.550574,2282.917775,0.000000
236.450000,540.830687,1737.726367,2278.557054,0.000000
236.460000,546.778134,1737.799221,2284.577354,0.000000
236.470000,556.696597,1738.788050,2295.484647,0.000000
236.480000,560.918839,1740.363330,2301.282169,0.000000
236.490000,558.242729,1743.278559,2301.521288,0.000000
236.500000,555.159044,1746.794489,2301.953533,0.000000
236.510000,548.750543,1750.125148,2298.875692,0.000000
236.520000,545.147263,1753.642490,2298.789753,0.000000
236.530000,545.400869,1756.624573,2302.025442,0.000000
236.540000,544.454391,1758.584305,2303.038696,0.000000
236.550000,550.466478,1760.088067,2310.554546,0.000000
236.560000,557.535759,1761.170711,2318.706470,0.000000
236.570000,558.584029,1761.818421,2320.402450,0.000000
236.580000,559.430294,1761.562256,2320.992551,0.000000
236.590000,564.742454,1760.562332,2325.304786,0.000000
236.600000,570.983267,1759.899857,2330.883124,0.000000
236.610000,570.830465,1759.178983,2330.009448,0.000000
236.620000,566.887413,1759.151319,2326.038731,0.000000
236.630000,566.830529,1759.760982,2326.591512,0.000000
236.640000,567.970472,1760.805723,2328.776195,0.000000
236.650000,563.889733,1762.928876,2326.818609,0.000000
236.660000,562.339518,1764.249473,2326.588991,0.000000
236.670000,565.671907,1765.454626,2331.126533,0.000000
236.680000,565.441245,1767.177624,2332.618869,0.000000
236.690000,563.700368,1767.666997,2331.367365,0.000000
236.700000,570.456019,1767.483152,2337.939171,0.000000
236.710000,575.910165,1766.662600,2342.572764,0.000000
236.720000,571.779334,1765.181742,2336.961076,0.000000
236.730000,570.888099,1763.486981,2334.375079,0.000000
236.740000,573.119967,1761.149029,2334.268996,0.000000
236.750000,570.320978,1758.460513,2328.781491,0.000000
236.760000,569.339340,1755.638262,2324.977601,0.000000
236.770000,573.642965,1752.981688,2326.624653,0.000000
236.780000,573.147153,1751.089721,2324.236875,0.000000
236.790000,570.031270,1749.498539,2319.529810,0.000000
236.800000,570.406447,1747.999773,2318.406220,0.000000
236.810000,573.564519,1746.351271,2319.915790,0.000000
236.820000,575.956493,1744.645827,2320.602321,0.000000
236.830000,575.863864,1743.822527,2319.686391,0.000000
236.840000,573.480015,1743.132366,2316.612380,0.000000
236.850000,571.610992,1742.335171,2313.946163,0.000000
236.860000,575.327688,1740.669137,2315.996825,0.000000
236.870000,577.477095,1739.522827,2316.999922,0.000000
236.880000,578.783613,1738.721088,2317.504701,0.000000
236.890000,587.910827,1737.661955,2325.572781,0.000000
236.900000,599.797405,1736.939689,2336.737093,0.000000
236.910000,603.007847,1736.808114,2339.815961,0.000000
236.920000,597.199870,1737.130210,2334.330080,0.000000
236.930000,592.115189,1737.483801,2329.598990,0.000000
236.940000,588.323877,1737.455837,2325.779715,0.000000
236.950000,589.324798,1737.055302,2326.380100,0.000000
236.960000,594.600684,1736.713872,2331.314557,0.000000
236.970000,602.215770,1735.742900,2337.958669,0.000000
236.980000,605.458675,1734.448305,2339.906979,0.000000
236.990000,600.237742,1734.177155,2334.414897,0.000000
237.000000,593.380716,1734.105121,2327.485837,0.000000
237.010000,589.722772,1733.943093,2323.665865,0.000000
237.020000,589.787062,1734.514637,2324.301699,0.000000
237.030000,590.918371,1735.226170,2326.144542,0.000000
237.040000,589.092063,1736.152123,2325.244186,0.000000
237.050000,590.270195,1736.927356,2327.197551,0.000000
237.060000,594.147721,1737.946379,2332.094100,0.000000
237.070000,589.377040,1739.026096,2328.403137,0.000000
237.080000,582.017418,1739.603383,2321.620802,0.000000
237.090000,580.152354,1739.681477,2319.833831,0.000000
237.100000,574.154064,1739.375644,2313.529708,0.000000
237.110000,576.328525,1739.122998,2315.451523,0.000000
237.120000,586.499422,1738.851203,2325.350625,0.000000
237.130000,592.117057,1738.192232,2330.309290,0.000000
237.140000,596.162072,1737.504778,2333.666850,0.000000
237.150000,594.060009,1738.061444,2332.121453,0.000000
237.160000,586.750897,1740.162145,2326.913041,0.000000
237.170000,581.885220,1742.338045,2324.223265,0.000000
237.180000,576.088969,1745.341712,2321.430681,0.000000
237.190000,577.112821,1748.839338,2325.952160,0.000000
237.200000,578.103648,1753.286438,2331.390086,0.000000
237.210000,570.448644,1757.470073,2327.918717,0.000000
237.220000,567.596458,1761.295825,2328.892283,0.000000
237.230000,568.490149,1765.090471,2333.580620,0.000000
237.240000,560.685334,1767.866712,2328.552046,0.000000
237.250000,550.246566,1769.357583,2319.604149,0.000000
237.260000,549.739936,1769.248587,2318.988523,0.000000
237.270000,554.964791,1767.892070,2322.856861,0.000000
237.280000,555.916540,1766.703085,2322.619625,0.000000
237.290000,547.947864,1766.045231,2313.993095,0.000000
237.300000,540.124874,1765.580759,2305.705633,0.000000
237.310000,539.620913,1764.854657,2304.475571,0.000000
237.320000,542.807745,1764.273892,2307.081637,0.000000
237.330000,539.363349,1763.579138,2302.942488,0.000000
237.340000,536.462632,1762.917522,2299.380154,0.000000
237.350000,540.307001,1762.289028,2302.596029,0.000000
237.360000,543.200119,1761.236009,2304.436128,0.000000
237.370000,547.802210,1758.888553,2306.690762,0.000000
237.380000,549.237059,1755.846350,2305.083409,0.000000
237.390000,551.633539,1752.437065,2304.070604,0.000000
237.400000,558.388245,1748.587367,2306.975613,0.000000
237.410000,563.111455,1745.134780,2308.246234,0.000000
237.420000,565.177971,1741.599670,2306.777640,0.000000
237.430000,570.453931,1738.115433,2308.569364,0.000000
237.440000,572.995833,1735.116505,2308.112339,0.000000
237.450000,571.877723,1731.874379,2303.752102,0.000000
237.460000,575.975243,1728.923011,2304.898255,0.000000
237.470000,580.391003,1726.857662,2307.248665,0.000000
237.480000,582.962508,1725.516276,2308.478784,0.000000
237.490000,586.412727,1724.461323,2310.874050,0.000000
237.500000,586.139733,1724.276167,2310.415900,0.000000
237.510000,588.444413,1724.763063,2313.207476,0.000000
237.520000,590.416687,1725.915229,2316.331916,0.000000
237.530000,591.877569,1727.267378,2319.144947,0.000000
237.540000,588.825343,1729.030797,2317.856140,0.000000
237.550000,580.811334,1730.717728,2311.529062,0.000000
237.560000,581.464781,1732.297385,2313.762166,0.000000
237.570000,584.920316,1734.106409,2319.026724,0.000000
237.580000,583.306174,1735.799493,2319.105667,0.000000
237.590000,578.016766,1736.619824,2314.636590,0.000000
237.600000,574.350983,1737.641567,2311.992550,0.000000
237.610000,574.870136,1738.335076,2313.205212,0.000000
237.620000,575.545756,1737.586893,2313.132649,0.000000
237.630000,577.401911,1736.487351,2313.889262,0.000000
237.640000,580.208478,1734.747049,2314.955527,0.000000
237.650000,581.404915,1733.290495,2314.695410,0.000000
237.660000,583.624173,1731.945670,2315.569843,0.000000
237.670000,582.589443,1730.956935,2313.546378,0.000000
237.680000,576.927449,1730.455680,2307.383129,0.000000
237.690000,572.645323,1729.954120,2302.599443,0.000000
237.700000,567.972367,1729.530097,2297.502465,0.000000
237.710000,567.338732,1729.029086,2296.367818,0.000000
237.720000,566.396191,1729.153752,2295.549943,0.000000
237.730000,564.294317,1729.519869,2293.814186,0.000000
237.740000,564.209810,1729.766655,2293.976465,0.000000
237.750000,563.816239,1729.602103,2293.418342,0.000000
237.760000,565.425604,1729.918912,2295.344516,0.000000
237.770000,568.205249,1729.958475,2298.163725,0.000000
237.780000,567.409585,1730.666838,2298.076423,0.000000
237.790000,564.609253,1731.098885,2295.708138,0.000000
237.800000,563.355794,1731.230457,2294.586251,0.000000
237.810000,557.446077,1731.501302,2288.947380,0.000000
237.820000,555.295886,1731.093025,2286.388911,0.000000
237.830000,559.564915,1730.150321,2289.715236,0.000000
237.840000,560.015083,1729.222828,2289.237911,0.000000
237.850000,561.695793,1728.502416,2290.198209,0.000000
237.860000,565.422914,1728.195834,2293.618749,0.000000
237.870000,567.406385,1728.879563,2296.285948,0.000000
237.880000,563.391749,1729.953471,2293.345220,0.000000
237.890000,560.731904,1730.839453,2291.571357,0.000000
237.900000,557.809578,1731.467072,2289.276650,0.000000
237.910000,560.229221,1731.780859,2292.010080,0.000000
237.920000,565.188255,1732.574403,2297.762657,0.000000
237.930000,564.986865,1733.117535,2298.104400,0.000000
237.940000,560.180981,1734.211939,2294.392920,0.000000
237.950000,556.774122,1736.484127,2293.258250,0.000000
237.960000,558.199923,1738.734132,2296.934055,0.000000
237.970000,553.236338,1740.826776,2294.063114,0.000000
237.980000,548.657303,1742.644514,2291.301817,0.000000
237.990000,548.767035,1744.199417,2292.966452,0.000000
238.000000,549.585844,1745.065129,2294.650973,0.000000
238.010000,549.848396,1745.612704,2295.461100,0.000000
238.020000,549.947831,1745.323764,2295.271595,0.000000
238.030000,545.443356,1744.959068,2290.402425,0.000000
238.040000,539.227716,1744.608434,2283.836150,0.000000
238.050000,537.181492,1744.026553,2281.208045,0.000000
238.060000,538.408544,1743.314393,2281.722937,0.000000
238.070000,545.762271,1742.431682,2288.193954,0.000000
238.080000,553.895942,1741.924780,2295.820723,0.000000
238.090000,553.538944,1742.083499,2295.622443,0.000000
238.100000,549.418365,1743.657050,2293.075415,0.000000
238.110000,545.229701,1745.680124,2290.909825,0.000000
238.120000,538.598886,1748.821112,2287.419998,0.000000
238.130000,538.296360,1751.042199,2289.338560,0.000000
238.140000,536.763267,1753.561206,2290.324473,0.000000
238.150000,531.678396,1755.927277,2287.605673,0.000000
238.160000,534.654820,1758.273968,2292.928788,0.000000
238.170000,536.899043,1760.278456,2297.177500,0.000000
238.180000,533.480407,1761.560326,2295.040733,0.000000
238.190000,531.086340,1762.900992,2293.987332,0.000000
238.200000,526.874935,1764.316441,2291.191375,0.000000
238.210000,522.953396,1764.827239,2287.780635,0.000000
238.220000,523.857645,1764.056407,2287.914051,0.000000
238.230000,525.521716,1762.680494,2288.202210,0.000000
238.240000,523.700843,1761.064578,2284.765420,0.000000
238.250000,525.854027,1757.534587,2283.388614,0.000000
238.260000,532.219466,1753.382624,2285.602090,0.000000
238.270000,539.109132,1748.161573,2287.270706,0.000000
238.280000,547.767885,1742.195377,2289.963262,0.000000
238.290000,556.737625,1736.208766,2292.946391,0.000000
238.300000,561.098351,1730.893257,2291.991608,0.000000
238.310000,559.875765,1726.976461,2286.852226,0.000000
238.320000,556.094126,1724.466491,2280.560617,0.000000
238.330000,557.090778,1722.115814,2279.206592,0.000000
238.340000,559.276032,1721.376255,2280.652288,0.000000
238.350000,563.442875,1721.695965,2285.138840,0.000000
238.360000,568.728062,1722.638109,2291.366171,0.000000
238.370000,570.007999,1724.919413,2294.927412,0.000000
238.380000,569.763022,1728.130020,2297.893042,0.000000
238.390000,566.510964,1731.916262,2298.427225,0.000000
238.400000,562.163758,1736.914249,2299.078007,0.000000
238.410000,557.537200,1742.929730,2300.466931,0.000000
238.420000,551.384222,1748.426286,2299.810507,0.000000
238.430000,550.366956,1754.087677,2304.454633,0.000000
238.440000,553.707763,1758.652198,2312.359961,0.000000
238.450000,552.441569,1762.549359,2314.990928,0.000000
238.460000,552.282868,1766.144041,2318.426908,0.000000
238.470000,552.687554,1769.400081,2322.087635,0.000000
238.480000,552.542100,1771.288875,2323.830975,0.000000
238.490000,545.128175,1772.035444,2317.163619,0.000000
238.500000,541.825187,1772.072458,2313.897644,0.000000
238.510000,545.810595,1769.814122,2315.624718,0.000000
238.520000,545.918184,1767.143181,2313.061365,0.000000
238.530000,549.246324,1764.196794,2313.443118,0.000000
238.540000,558.737675,1761.361243,2320.098918,0.000000
238.550000,563.690296,1759.148679,2322.838975,0.000000
238.560000,562.672683,1756.870247,2319.542930,0.000000
238.570000,564.285622,1755.593633,2319.879255,0.000000
238.580000,564.728974,1754.792693,2319.521666,0.000000
238.590000,561.784774,1754.257124,2316.041898,0.000000
238.600000,561.179050,1753.795480,2314.974530,0.000000
238.610000,563.687376,1753.766442,2317.453819,0.000000
238.620000,564.402903,1754.308904,2318.711806,0.000000
238.630000,564.999969,1754.775719,2319.775688,0.000000
238.640000,566.529858,1754.896183,2321.426041,0.000000
238.650000,566.335939,1754.933542,2321.269481,0.000000
238.660000,560.394540,1755.099712,2315.494253,0.000000
238.670000,558.542314,1754.502217,2313.044531,0.000000
238.680000,564.264945,1752.737096,2317.002041,0.000000
238.690000,567.680744,1750.766479,2318.447223,0.000000
238.700000,569.261417,1748.658080,2317.919497,0.000000
238.710000,570.996483,1746.439493,2317.435976,0.000000
238.720000,573.209250,1744.606496,2317.815746,0.000000
238.730000,572.848614,1742.904296,2315.752909,0.000000
238.740000,573.337961,1742.319197,2315.657158,0.000000
238.750000,574.148073,1742.802230,2316.950303,0.000000
238.760000,576.726575,1743.997379,2320.723954,0.000000
238.770000,581.729304,1744.567102,2326.296406,0.000000
238.780000,579.327225,1745.461036,2324.788261,0.000000
238.790000,577.771198,1746.386364,2324.157562,0.000000
238.800000,577.944088,1746.874568,2324.818656,0.000000
238.810000,578.646332,1747.305314,2325.951646,0.000000
238.820000,583.162535,1747.742375,2330.904910,0.000000
238.830000,587.578988,1748.741292,2336.320279,0.000000
238.840000,586.601915,1749.844407,2336.446322,0.000000
238.850000,582.586904,1751.360796,2333.947700,0.000000
238.860000,580.799005,1752.956826,2333.755831,0.000000
238.870000,579.096843,1754.586684,2333.683527,0.000000
238.880000,576.278518,1756.161395,2332.439913,0.000000
238.890000,576.011815,1757.043166,2333.054982,0.000000
238.900000,580.630287,1757.049175,2337.679462,0.000000
238.910000,579.748563,1756.706426,2336.454989,0.000000
238.920000,579.650771,1755.209012,2334.859782,0.000000
238.930000,587.325075,1753.346911,2340.671985,0.000000
238.940000,592.545112,1751.014817,2343.559929,0.000000
238.950000,597.180295,1748.737316,2345.917611,0.000000
238.960000,604.650328,1745.986217,2350.636546,0.000000
238.970000,605.004918,1743.477281,2348.482199,0.000000
238.980000,602.757964,1740.941428,2343.699392,0.000000
238.990000,601.816058,1738.043206,2339.859264,0.000000
239.000000,604.178063,1735.224018,2339.402081,0.000000
239.010000,606.778918,1733.257205,2340.036123,0.000000
239.020000,606.945042,1732.254985,2339.200027,0.000000
239.030000,606.028290,1731.918019,2337.946309,0.000000
239.040000,603.849408,1732.941912,2336.791320,0.000000
239.050000,600.658109,1735.277514,2335.935623,0.000000
239.060000,601.087350,1738.568420,2339.655770,0.000000
